CiudadColon Wenner_4
1.50
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4 33.00 0.00 105.00 0.00 57.00 0.00 81.00 0.00 0.230629
4 42.00 0.00 96.00 0.00 60.00 0.00 78.00 0.00 0.309017
4 51.00 0.00 87.00 0.00 63.00 0.00 75.00 0.00 0.587944
4 24.00 0.00 114.00 0.00 54.00 0.00 84.00 0.00 0.182061
4 63.00 0.00 76.50 0.00 67.50 0.00 72.00 0.00 2.01935
4 67.50 0.00 72.00 0.00 69.00 0.00 70.50 0.00 6.61022
4 21.00 0.00 120.00 0.00 54.00 0.00 87.00 0.00 0.166131
4 30.00 0.00 111.00 0.00 57.00 0.00 84.00 0.00 0.205522
4 39.00 0.00 102.00 0.00 60.00 0.00 81.00 0.00 0.262562
4 66.00 0.00 75.00 0.00 69.00 0.00 72.00 0.00 3.16628
4 57.00 0.00 84.00 0.00 66.00 0.00 75.00 0.00 0.868042
4 48.00 0.00 93.00 0.00 63.00 0.00 78.00 0.00 0.405626
4 64.50 0.00 78.00 0.00 69.00 0.00 73.50 0.00 2.1199
4 69.00 0.00 73.50 0.00 70.50 0.00 72.00 0.00 5.73952
4 63.00 0.00 81.00 0.00 69.00 0.00 75.00 0.00 1.45307
4 67.50 0.00 76.50 0.00 70.50 0.00 73.50 0.00 3.22753
4 36.00 0.00 108.00 0.00 60.00 0.00 84.00 0.00 0.227608
4 27.00 0.00 117.00 0.00 57.00 0.00 87.00 0.00 0.184497
4 54.00 0.00 90.00 0.00 66.00 0.00 78.00 0.00 0.578149
4 45.00 0.00 99.00 0.00 63.00 0.00 81.00 0.00 0.326628
4 66.00 0.00 79.50 0.00 70.50 0.00 75.00 0.00 2.14193
4 70.50 0.00 75.00 0.00 72.00 0.00 73.50 0.00 7.42075
4 69.00 0.00 78.00 0.00 72.00 0.00 75.00 0.00 3.52691
4 60.00 0.00 87.00 0.00 69.00 0.00 78.00 0.00 0.855288
4 42.00 0.00 105.00 0.00 63.00 0.00 84.00 0.00 0.269981
4 33.00 0.00 114.00 0.00 60.00 0.00 87.00 0.00 0.20132
